file,method,budget,episodes,mean,population_sd,repeat
audit.json,blend_1.00,25,10,0.5294160581907936,0.00019510374264940754,False
audit.json,pool_F,25,10,0.6376286425392108,0.01345131735809727,False
audit.json,pool_H,25,10,0.6339312460655158,0.013750466004962623,False
audit.json,pool_RF60,25,10,0.6360282547202611,0.012913243166479484,False
audit.json,pool_RF60_smooth,25,10,0.6679640075053587,0.012806277777793295,False
audit.json,pool_blend_0.00,25,10,0.6360282547202611,0.012913243166479484,False
audit.json,pool_blend_0.25,25,10,0.6504581336311491,0.012523431323244233,False
audit.json,pool_blend_0.50,25,10,0.6449472595782377,0.011824065312814401,False
audit.json,pool_blend_0.75,25,10,0.6028063947532143,0.008957902775025641,False
audit.json,pool_blend_1.00,25,10,0.5294160581907936,0.00019510374264940754,False
audit.json,pool_metric,25,10,0.6163912334286638,0.020928663820679157,False
audit.json,EXP010,50,10,0.6172730111272244,0.007838735449785847,False
audit.json,EXPF,50,10,0.6495378917537951,0.00941672578150858,False
audit.json,H_4k,50,10,0.642423073909772,0.010270578868125319,False
audit.json,H_half,50,10,0.6415200268985985,0.010472291187858552,False
audit.json,H_k,50,10,0.6484386177453629,0.010072826650087475,False
audit.json,H_mean,50,10,0.650895660163399,0.009698439696404625,False
audit.json,LR60,50,10,0.651204146440564,0.010910639983486915,False
audit.json,LR60_smooth,50,10,0.6703803940205266,0.013170124890562901,False
audit.json,RF60,50,10,0.6542319876824856,0.01086119327490589,False
audit.json,RF60_smooth,50,10,0.6823248077564034,0.012702441108581965,False
audit.json,blend_0.00,50,10,0.6542319876824856,0.01086119327490589,False
audit.json,blend_0.25,50,10,0.6593251127294227,0.009841175015753224,False
audit.json,blend_0.50,50,10,0.6557107000211108,0.007797722145995158,False
audit.json,blend_0.75,50,10,0.6232479608457834,0.005227339713646366,False
audit.json,blend_1.00,50,10,0.529186736425362,0.00040553743255472845,False
audit.json,pool_F,50,10,0.6541456845366709,0.009098825916769224,False
audit.json,pool_H,50,10,0.6533672064751028,0.010417144586891395,False
audit.json,pool_RF60,50,10,0.6530350474674218,0.006069491367631568,False
audit.json,pool_RF60_smooth,50,10,0.683541426538136,0.008668099127821292,False
audit.json,pool_blend_0.00,50,10,0.6530350474674218,0.006069491367631568,False
audit.json,pool_blend_0.25,50,10,0.6631651598052773,0.005805430665931977,False
audit.json,pool_blend_0.50,50,10,0.6550666115304369,0.00623855187418962,False
audit.json,pool_blend_0.75,50,10,0.6113267189875428,0.005504521410908935,False
audit.json,pool_blend_1.00,50,10,0.529186736425362,0.00040553743255472845,False
audit.json,pool_metric,50,10,0.6423137020662854,0.009807880906179916,False
audit.json,EXP010,100,10,0.6195128242719973,0.004769562795261893,False
audit.json,EXPF,100,10,0.653269495575731,0.0058105197012517885,False
audit.json,H_4k,100,10,0.6492159793391108,0.006650498957289903,False
audit.json,H_half,100,10,0.6444214406805304,0.007079033758595087,False
audit.json,H_k,100,10,0.6525498188141496,0.006095881201201091,False
audit.json,H_mean,100,10,0.6540121628305597,0.005918320189920532,False
audit.json,LR60,100,10,0.6692955997649882,0.007104207138216962,False
